电流,电压,电功,热功,温度
198.9505967,362.271589,72.07414881,27.64275684,81.30142377
199.3600713,362.1057308,72.1894243,27.73271589,81.310142
199.7708883,361.9381202,72.30469979,27.82334783,81.31801504
200.1826949,361.7694093,72.41997528,27.91447572,81.32490218
200.61367,361.5923379,72.54036594,28.01009598,81.33092394
201.0456013,361.4143067,72.6607566,28.1061955,81.33566662
201.4785578,361.2352006,72.78114726,28.20280892,81.33908267
201.9125805,361.0549562,72.90153792,28.29995668,81.34116339
202.3476865,360.873553,73.02192858,28.39764741,81.34193777
202.7838805,360.6909931,73.14231924,28.49588347,81.34147002
203.2211585,360.5072939,73.2627099,28.59466282,81.33985602
203.6595075,360.3224885,73.38310056,28.69397902,81.33721899
204.0989061,360.136625,73.50349122,28.79382128,81.33370461
204.5393251,359.9497644,73.62388188,28.89417494,81.32947559
205.1290186,359.6988023,73.78466233,29.0289574,81.32304918
205.9249646,359.3589388,74.00097677,29.21158257,81.31371092
206.705627,359.0246546,74.21241632,29.39142222,81.30458777
207.3165652,358.7626073,74.37743148,29.53261812,81.29797731
207.9288429,358.4997907,74.54244664,29.67448533,81.29224099
208.5423653,358.2363789,74.7074618,29.81697647,81.28765044
209.0488262,358.0189597,74.84344327,29.93484047,81.28485886
209.55605,357.8012887,74.97942474,30.05308688,81.2830443
210.0640188,357.5834007,75.11540621,30.17170672,81.2822312
210.5727274,357.3653084,75.25138768,30.29069732,81.28240651
211.0821827,357.147004,75.38736915,30.41006217,81.28352345
211.6227419,356.9154657,75.53142948,30.5369379,81.28564573
212.1641966,356.6836018,75.67548981,30.66426246,81.28861559
212.7065947,356.4513373,75.81955014,30.7920599,81.29228673
213.3823666,356.1618541,75.99865931,30.95165732,81.29756011
214.240668,355.7937905,76.22549937,31.15501032,81.30486568
215.2690471,355.3518269,76.49624915,31.39969894,81.31366709
216.0388144,355.0200875,76.6981188,31.58364775,81.31982791
216.811386,354.6861161,76.89998845,31.76900214,81.32520691
217.4501569,354.4091107,77.06631672,31.92283502,81.32888076
218.0910181,354.1303336,77.232645,32.07771564,81.33176311
218.7340246,353.8497196,77.39897327,32.23367145,81.33382097
219.3792118,353.567236,77.56530155,32.3907203,81.33506947
220.0316342,353.2806644,77.73292192,32.55010345,81.3355676
220.6862876,352.9922187,77.90054229,32.71060479,81.3353984
221.3431549,352.7019513,78.06816266,32.8722158,81.33468696
222.1606603,352.3396272,78.27600424,33.0741197,81.33328893
223.216986,351.8699311,78.54334549,33.33622411,81.3311116
224.2610001,351.4042809,78.80627549,33.59656904,81.32903914
224.9006131,351.1184052,78.96674459,33.75668315,81.32799368
225.1565451,351.0021269,79.0304262,33.82127833,81.3276067
225.3937852,350.8937566,79.089272,33.8813407,81.32724588
225.6698572,350.7688901,79.15796533,33.95101863,81.32684832
225.9457844,350.6445534,79.22665867,34.02062399,81.3264789
226.4147134,350.4332943,79.34325392,34.13906273,81.32593974
227.5189957,349.9357831,79.61703794,34.41876092,81.325287
228.3900213,349.5433692,79.83221756,34.64015188,81.3254585
229.2639649,349.1494934,80.04739718,34.86300535,81.32630994
230.1409647,348.7539774,80.26257681,35.08739069,81.3278201
231.0211918,348.3565979,80.47775643,35.31339355,81.32989957
231.9730872,347.9262226,80.70951998,35.55873368,81.33261354
233.1321285,347.4010156,80.99033822,35.85884367,81.33626633
234.6784815,346.6977994,81.36251313,36.26172317,81.34117699
235.8528326,346.1616078,81.64319574,36.56964224,81.34468427
237.0345583,345.619976,81.92387836,36.88125755,81.3478324
238.2238847,345.0727078,82.20456097,37.19668249,81.35060944
239.420961,344.5197247,82.48524358,37.51599177,81.35311167
240.6331449,343.9576617,82.76761385,37.84118553,81.35552222
242.1164026,343.2672337,83.11062778,38.24160174,81.35861464
243.8001532,342.4801787,83.49672005,38.69942954,81.36267378
245.4991888,341.6826455,83.88281231,39.16491838,81.36762361
247.2138708,340.8744999,84.26890458,39.63824944,81.37359114
248.9447159,340.0554076,84.65499685,40.11968167,81.38053731
250.6923723,339.2248769,85.04108911,40.60953994,81.38832179
252.9874218,338.1286801,85.54230301,41.25863792,81.39940212
253.5454822,337.8602552,85.66294135,41.41770757,81.40228135
254.0723617,337.605237,85.77615987,41.56856857,81.40510274
254.4597773,337.4185235,85.85944237,41.6794644,81.40711913
254.8479652,337.2313559,85.94272486,41.79074725,81.40907966
255.1441258,337.086809,86.00571919,41.87619288,81.41061869
255.4367916,336.9445437,86.06803318,41.96056718,81.41208402
255.7294318,336.8026377,86.13034716,42.0449287,81.41347326
256.1465985,336.6002772,86.21901605,42.16534975,81.41532936
256.8686127,336.249602,86.37196879,42.37428098,81.41826583
257.9075141,335.7441012,86.59092651,42.67603559,81.42211301
259.2623715,335.0833264,86.87449784,43.07153831,81.42702889
260.7299362,334.3657937,87.17917203,43.50242868,81.43294543
261.8423716,333.8207763,87.40842377,43.83074563,81.43820371
262.9618576,333.2714345,87.63767551,44.16259642,81.44442484
264.0885083,332.7177234,87.86692724,44.49803821,81.45169376
265.2304905,332.1495158,88.09617898,44.84116441,81.46005988
266.251134,331.641805,88.30000664,45.14889792,81.46837511
267.2708002,331.139183,88.50383441,45.45614161,81.47737889
268.3047648,330.6273981,88.7089063,45.76930768,81.48702813
269.3463934,330.1101496,88.91397823,46.08631506,81.4971987
271.2284691,329.1727287,89.28101529,46.66260142,81.51656619
272.5159095,328.5293154,89.52946517,47.05943517,81.53057272
273.8144295,327.878685,89.77791506,47.46182222,81.54544894
275.1669189,327.1993424,90.03443492,47.88318957,81.56183927
275.6894541,326.9364101,90.13292042,48.04660623,81.56838404
276.2139077,326.6722038,90.23140593,48.21098441,81.57501404
276.8858281,326.3331756,90.35703157,48.42213497,81.5835199
278.4984455,325.5164844,90.65583487,48.93159872,81.60344404
279.759786,324.874415,90.88679682,49.33283882,81.6182827
281.0352736,324.2217876,91.11775878,49.7411696,81.63227235
281.3535975,324.058365,91.17498679,49.84349012,81.63559111
281.6163635,323.9232891,91.22209875,49.9280803,81.63827092
281.8173201,323.8198798,91.25805072,49.99285066,81.64028455
281.9054232,323.7745141,91.27379142,50.02126851,81.64115771
281.9440513,323.7542421,91.28058265,50.03383822,81.64156612
281.9352006,323.7558655,91.27817488,50.0318099,81.64167706
281.9261349,323.7577359,91.27576711,50.02967379,81.64178666
281.9168448,323.759864,91.27335934,50.02742525,81.64189482
281.8231554,323.7885623,91.25111429,50.00271181,81.64281854
281.6799647,323.846324,91.2210211,49.96103575,81.64384031
281.525786,323.9167865,91.19092791,49.91385236,81.64458529
281.3666245,323.9930639,91.16083472,49.8641715,81.64504327
281.2054941,324.0716965,91.13074153,49.81350384,81.64521049
280.9972439,324.1740337,91.09201,49.74785734,81.64499849
280.7014173,324.3198528,91.03704234,49.65455246,81.64388275
280.301857,324.5168768,90.96268322,49.52864623,81.64088814
279.8218479,324.7531925,90.87303846,49.37770352,81.63509175
279.3439404,324.9878755,90.78339371,49.22781411,81.62702288
278.8681958,325.2208402,90.69374895,49.07900885,81.61683115
278.2629841,325.5162468,90.57912219,48.89029475,81.60100203
277.5379408,325.8688193,90.44096108,48.66505377,81.57827006
276.7094951,326.2701992,90.28206208,48.40872384,81.54808116
276.0938458,326.5676879,90.16332887,48.21888469,81.5232464
275.4304609,326.8878642,90.03487509,48.01484042,81.49489831
274.906115,327.1409077,89.93303597,47.85386984,81.47168337
274.3828418,327.3936382,89.83119686,47.69343694,81.448168
273.8604025,327.6463367,89.72935762,47.53342193,81.42463726
273.3386246,327.899208,89.62751853,47.37373851,81.4013578
272.8172308,328.1525845,89.5256794,47.21424756,81.37857653
272.2960362,328.4066911,89.42384026,47.05485645,81.35651785
271.7748929,328.6617103,89.32200112,46.89549104,81.33538129
271.2536714,328.9178042,89.22016198,46.73608647,81.31533978
270.732276,329.1750957,89.11832284,46.57659469,81.29653848
270.2106464,329.4336655,89.01648371,46.41698557,81.27909422
269.6084188,329.7178358,88.89470436,46.23691977,81.26021993
269.2329025,329.8966233,88.81902541,46.12438454,81.2496228
268.846223,330.0896158,88.74334647,46.00625415,81.23989879
268.4570404,330.2862439,88.66766753,45.88686917,81.23103399
268.0681622,330.4830676,88.59198859,45.76763676,81.22301866
267.2750998,330.8856396,88.43749235,45.5246387,81.20921442
266.6321787,331.2135186,88.31218207,45.32770764,81.20046029
265.9896506,331.542493,88.18687185,45.13097356,81.19374488
265.3380054,331.8772197,88.05963953,44.9315919,81.18883306
264.6302032,332.2417191,87.92119365,44.71527712,81.18542352
263.8933441,332.6219052,87.77670687,44.49043946,81.18376824
263.1587431,333.0013629,87.63222009,44.26673363,81.18379116
262.4268015,333.3795665,87.48773332,44.04436075,81.1851873
261.6835644,333.7633835,87.34039187,43.81918106,81.18767134
260.9439467,334.1447522,87.19305043,43.59581546,81.19084924
260.2083529,334.5231159,87.04570899,43.37446665,81.1943341
259.4771459,334.8979627,86.89836755,43.15531665,81.19775045
258.746169,335.2711183,86.75011744,42.9371906,81.20076559
258.020191,335.6398853,86.60186734,42.72157007,81.20304415
257.2993853,336.0039789,86.45361723,42.50854196,81.20432207
256.58385,336.3632088,86.30536713,42.29815547,81.20439246
255.8736093,336.7174804,86.15711703,42.09042269,81.20310942
255.1686176,337.0667903,86.00886693,41.8853208,81.20038873
254.4687663,337.4112198,85.86061682,41.68279532,81.19620609
253.7738918,337.7509251,85.71236672,41.48276431,81.19059311
253.0837852,338.0861265,85.56411661,41.28512307,81.18363167
252.3982023,338.4170954,85.41586651,41.08974914,81.17544701
251.7168732,338.7441426,85.26761641,40.8965073,81.16619991
251.0395127,339.0676049,85.1193663,40.70525453,81.15607841
250.7183808,339.2204093,85.04879177,40.61487317,81.15099647
250.5150748,339.3169836,85.00401953,40.55774548,81.14770331
250.3438497,339.3982254,84.96625831,40.5096862,81.14489046
250.3141766,339.4137219,84.96006632,40.50100562,81.14420397
250.3259127,339.4117674,84.96356048,40.50339379,81.14391962
250.3379198,339.4094459,84.96705464,40.50591773,81.14363753
250.3501998,339.4067545,84.9705488,40.50857848,81.14335795
250.4826628,339.3667628,85.00549039,40.54002925,81.14071366
250.6281018,339.3092449,85.04043197,40.5779838,81.1383555
250.7797347,339.2434148,85.07537356,40.61904279,81.13630011
250.9340338,339.1740605,85.11031515,40.66143815,81.13455626
251.121775,339.0883571,85.15247012,40.7133818,81.13287146
251.3844894,338.9670029,85.21104697,40.7864812,81.13128972
251.7436523,338.7991557,85.29053686,40.88700891,81.13053754
252.105378,338.6283444,85.37002676,40.98882113,81.13135511
252.5200126,338.4308794,85.46056993,41.10609881,81.13411894
252.9370381,338.2308647,85.5511131,41.2245748,81.13872721
253.3856337,338.014684,85.64806493,41.35246559,81.14554213
253.8596874,337.7855171,85.75012578,41.48800726,81.15459958
254.3709732,337.5378096,85.85982112,41.63457573,81.16618993
254.8838995,337.288925,85.96951645,41.78196644,81.17936999
255.5899436,336.9458884,86.1199806,41.98538177,81.19929838
256.298889,336.6009313,86.27044472,42.19025131,81.22061569
257.0457988,336.2368205,86.42826211,42.40679588,81.24351374
257.6658255,335.933878,86.55867998,42.58714431,81.26227755
258.2886444,335.6287616,86.68909786,42.76889226,81.28039101
258.9144971,335.3211841,86.81951573,42.95216074,81.2975076
259.543598,335.0108972,86.9499336,43.1370573,81.31337219
260.0650604,334.7527909,87.0575048,43.29085063,81.32539868
260.5889281,334.4926303,87.16507598,43.44584947,81.33640006
261.1237563,334.2261285,87.27438214,43.60460691,81.34651326
261.6842765,333.9458703,87.38838345,43.77154637,81.35593769
262.2475684,333.6632834,87.50238476,43.93987512,81.36426925
262.87211,333.3489443,87.62814036,44.12714875,81.3722969
263.4999147,333.031971,87.75389596,44.31605791,81.37923013
264.0528922,332.7520113,87.86413096,44.48298317,81.38447783
264.6083393,332.4701187,87.97436597,44.65114628,81.38900446
265.7230067,331.902527,88.1941374,44.9900622,81.39614835
266.8473674,331.3276413,88.41390882,45.33383657,81.40114776
267.9812163,330.745869,88.63368025,45.68236652,81.40457093
269.1242268,330.1577592,88.85345168,46.03548847,81.40704428
270.2760039,329.563934,89.07322311,46.39300433,81.40919921
271.4361383,328.9650195,89.29299455,46.75470897,81.41162514
272.604261,328.3615804,89.51276598,47.12041748,81.41483022
273.7800941,327.75406,89.73253738,47.48999051,81.41921194
274.9823458,327.1203048,89.95230876,47.87280497,81.42516712
275.5573532,326.8166079,90.05671944,48.05659632,81.42860728
276.1237869,326.524314,90.16113008,48.23609041,81.43243667
276.6913244,326.2319153,90.26554072,48.41613776,81.43662907
277.2617275,325.937345,90.36995135,48.59762139,81.44116892
278.4700001,325.3128427,90.58986734,48.98330904,81.45176118
278.7906662,325.1470233,90.64795522,49.08594359,81.45478741
279.0253802,325.0256688,90.69041082,49.16113006,81.45705233
279.2511548,324.9089268,90.73119299,49.23350934,81.45926784
279.2970013,324.8844076,90.73924081,49.24844048,81.45978089
279.2911028,324.8844282,90.73733025,49.24739463,81.4599267
279.284953,324.8847413,90.7354197,49.2462228,81.46007111
279.2785447,324.8853549,90.73350914,49.24492145,81.46021398
279.2047005,324.9028523,90.71440355,49.22701523,81.46154688
279.1173305,324.9361041,90.69529797,49.20232974,81.46269773
279.0228932,324.977608,90.67619239,49.17410195,81.46365361
278.9252032,325.02293,90.6570868,49.14424392,81.46440741
278.8060102,325.0794741,90.63411117,49.10747829,81.4650425
278.6442707,325.1570757,90.60315622,49.05736705,81.46542995
278.4218608,325.2643892,90.56071651,48.98833176,81.46509743
278.1345676,325.4032885,90.50590295,48.89914982,81.46322356
277.8476902,325.5419878,90.45108939,48.81017629,81.45977319
277.4921735,325.7136542,90.38298984,48.70008574,81.4534103
277.1377665,325.884456,90.31489028,48.5905514,81.44489287
276.7845542,326.054288,90.24679073,48.48161585,81.43440802
276.3586075,326.2585387,90.16435546,48.35056053,81.41940614
275.8509734,326.5012618,90.06569088,48.19479157,81.39866753
275.3930652,326.7197274,89.97634717,48.05462508,81.37778434
274.9364641,326.9373663,89.88700346,47.91511373,81.35548749
274.5618315,327.1159712,89.81356015,47.80078579,81.33646061
274.1875564,327.2946373,89.74011683,47.68663704,81.31714812
273.8133903,327.4736616,89.66667352,47.57254292,81.2978336
273.4390957,327.6533298,89.5932302,47.45838439,81.27878077
273.0644538,327.8339075,89.51978689,47.34405179,81.26023166
272.6892709,328.0156321,89.44634358,47.22944804,81.24240337
272.3133837,328.1987064,89.37290026,47.11449123,81.2254855
271.9366624,328.383294,89.29945695,46.99911642,81.20963819
271.540957,328.5784512,89.22250709,46.87773302,81.19432538
271.1441719,328.7754872,89.14555722,46.75580848,81.1804415
270.7462889,328.9744347,89.06860735,46.63333368,81.16806238
270.3532706,329.1680448,88.99165749,46.5132971,81.15724869
269.9165882,329.3773017,88.90439749,46.38168556,81.14693624
269.7532879,329.4609599,88.87317719,46.33105744,81.14374123
269.5897109,329.5450579,88.84195689,46.28029057,81.14079455
269.4264467,329.6288752,88.81073658,46.22968052,81.13809048
268.9629151,329.8671634,88.72203386,46.08605453,81.13166573
268.4991186,330.1066,88.63333114,45.94229574,81.127008
268.0348717,330.3474203,88.54462841,45.79831125,81.12394687
267.5705353,330.5891868,88.45592569,45.65428189,81.12228133
266.9894154,330.8925762,88.34481547,45.47412641,81.12179418
266.4094437,331.1958608,88.23370504,45.29454644,81.12268671
265.8312464,331.4982577,88.12259503,45.11585587,81.12449638
265.2554047,331.7990256,88.01148482,44.93834595,81.12676858
264.6824427,332.097489,87.9003746,44.76227932,81.12907647
264.1128034,332.3930656,87.78926438,44.58787812,81.1310356
263.5468405,332.685279,87.67815416,44.41531961,81.13231481
262.984814,332.9737661,87.56704395,44.24473403,81.132644
262.4268897,333.2582794,87.45593373,44.07620455,81.13181858
261.8731429,333.5386842,87.34482351,43.9097689,81.12970105
261.3235646,333.8149524,87.23371329,43.74542257,81.12621976
260.7780706,334.0871526,87.12260307,43.5831233,81.12136516
260.6097881,334.1707197,87.08816045,43.53322031,81.11958331
260.5538351,334.1995657,87.07697854,43.51635777,81.11885818
260.5581145,334.2008732,87.07874939,43.51673183,81.11861263
260.5628706,334.2015692,87.08052025,43.51734481,81.11836933
260.5680831,334.2016799,87.0822911,43.51818653,81.11812876
260.6099963,334.1936689,87.09421082,43.5272743,81.11659316
260.660107,334.1751508,87.10613054,43.54047076,81.11521071
260.713445,334.1525032,87.11805027,43.55528486,81.11399218
260.7678698,334.1284724,87.12996999,43.57064362,81.11294177
260.8469495,334.0929037,87.14711476,43.59313471,81.1117258
260.9800188,334.0316424,87.17558431,43.6313614,81.1104602
261.1534399,333.9497107,87.21211571,43.6817512,81.11016232
261.3346165,333.8622802,87.24977096,43.73490425,81.11132046
261.5175613,333.772714,87.2874262,43.7889436,81.11382813
261.7017507,333.6816862,87.32508145,43.8436067,81.11751641
261.9340023,333.5661557,87.37231821,43.91277781,81.1234921
262.218463,333.423918,87.42990731,43.99776449,81.13224753
262.5041102,333.2804821,87.48749639,44.08334591,81.14196495
262.7396426,333.1617881,87.53480912,44.15408541,81.15019653
262.9760404,333.0422106,87.58212185,44.22525868,81.15821762
263.2134571,332.9215593,87.62943458,44.29694262,81.16570142
263.4520567,332.7996311,87.6767473,44.36921946,81.17237964
263.6919867,332.6762452,87.72406003,44.44216309,81.1780462
263.9333596,332.5512655,87.77137276,44.51582995,81.18256046
264.1762415,332.4246154,87.81868548,44.59025312,81.18584752
264.4206454,332.2962852,87.86599821,44.66543916,81.1878956
264.6689931,332.1650283,87.91378359,44.74212922,81.18875391
264.9187544,332.0322457,87.96156897,44.81952782,81.18849524
265.1697852,331.8981243,88.00935435,44.89756269,81.18726193
265.2784804,331.8398683,88.02997602,44.93142062,81.18645798
265.3712434,331.7917471,88.0479885,44.9599023,81.18580017
265.4069414,331.7763673,88.05575086,44.97003226,81.1856969
265.4431928,331.7602998,88.06351323,44.98043962,81.18559749
265.4799562,331.743597,88.0712756,44.99110359,81.18550253
265.6820149,331.6480284,88.1129164,45.0507375,81.18507911
265.9312483,331.5251115,88.16288674,45.12568655,81.18477272
266.18343,331.3987542,88.21285709,45.20211329,81.18469898
266.4571891,331.2610962,88.26690055,45.28528187,81.18488909
266.8309147,331.0728671,88.34047594,45.39902311,81.18560286
267.4198398,330.7753442,88.45588957,45.57878724,81.18778067
268.0084165,330.477236,88.57068072,45.75899921,81.19120969
268.6583075,330.1477454,88.69693451,45.95848014,81.19635011
269.3066418,329.8185854,88.82233563,46.15803353,81.20280851
269.9544579,329.4896295,88.94719432,46.3578696,81.21043228
270.7918078,329.0645445,89.10798291,46.61677286,81.22167718
271.678837,328.6137102,89.27739061,46.89195697,81.23501636
272.5696873,328.1612096,89.4467983,47.16905629,81.24920954
273.2223884,327.8221916,89.56836218,47.37463555,81.2597141
273.8840731,327.4740484,89.68992622,47.58471746,81.27030781
274.1706256,327.3290604,89.74401327,47.67425463,81.27500476
274.4539236,327.1849857,89.79720309,47.76305788,81.2796461
274.7342194,327.0416053,89.84952012,47.8512291,81.28421123
275.4174548,326.6916634,89.97658644,48.06661022,81.29488052
276.1045766,326.3388599,90.10365276,48.28393927,81.30487817
276.7959655,325.9827827,90.23071907,48.50340703,81.3141012
277.4919357,325.6231038,90.35778539,48.72517102,81.32248116
278.1926991,325.2596204,90.48485171,48.94933741,81.3299879
278.898407,324.8922036,90.61191802,49.17598206,81.33662826
279.6091639,324.5207814,90.73898434,49.40515731,81.34244304
280.4632,324.0726707,90.89045827,49.68173861,81.34840579
281.4132324,323.57199,91.05743961,49.99092719,81.35395175
281.8803989,323.3236468,91.13859853,50.14391887,81.35637873
282.3392063,323.0794556,91.21799707,50.29448119,81.35855655
282.7990646,322.8348571,91.29739561,50.44557025,81.36050964
283.2607997,322.5889154,91.37679415,50.59759999,81.36227707
284.1120491,322.1345314,91.52230182,50.87875082,81.36521894
285.3353643,321.4799095,91.72958708,51.28460874,81.36921446
286.3610597,320.9298799,91.9018205,51.62646864,81.37274055
287.3947747,320.3748364,92.07405394,51.97234807,81.37687842
288.4362606,319.8151549,92.24628738,52.32212237,81.38192219
289.4853847,319.2510769,92.41852081,52.67572503,81.38807091
290.5421708,318.6826683,92.59075425,53.03316803,81.39542697
291.6068206,318.109801,92.76298769,53.39455241,81.40400075
292.6797176,317.5321539,92.93522112,53.76007038,81.41372181
293.7614171,316.9492286,93.10745456,54.13000034,81.42445528
294.852625,316.3603783,93.27968798,54.504696,81.43602156
296.296256,315.5795782,93.50504747,55.00290509,81.45204104
296.7522074,315.3315269,93.57532666,55.16115542,81.45737364
297.0422506,315.1731099,93.6197299,55.26212602,81.46088369
297.1572743,315.110491,93.63737461,55.30213286,81.4622717
297.284301,315.0413717,93.65685398,55.34632108,81.46379749
297.5861244,314.8771025,93.70305658,55.4513967,81.46738796
298.4248586,314.4199037,93.83071531,55.74412368,81.47707845
299.1666277,314.0145421,93.94267159,56.00395272,81.48528517
300.1684428,313.465265,94.09238047,56.35636801,81.49582005
300.4586045,313.3057924,94.13542117,56.45876055,81.49875652
300.597974,313.2291213,94.15603924,56.50799645,81.50014901
301.2072155,312.8934557,94.24576652,56.72362978,81.50611294
301.7748515,312.5800537,94.32879929,56.92510437,81.51150223
302.8168605,312.003183,94.47982432,57.29634926,81.52106625
303.8999485,311.401487,94.63489586,57.68413707,81.53067558
305.5064838,310.505389,94.8614096,58.26284192,81.54471172
307.1428749,309.5885699,95.08792341,58.85651096,81.55916082
307.8686445,309.1807294,95.18705206,59.12114844,81.56570601
308.027551,309.091337,95.20864757,59.17919919,81.567158
308.1252375,309.0363647,95.22190328,59.21490538,81.56805499
308.8956437,308.602396,95.32593578,59.49701156,81.57524607
309.4304729,308.2996724,95.39731343,59.69369799,81.58048493
309.5833929,308.2131611,95.41767616,59.74998098,81.58200903
309.7852451,308.0990143,95.44452866,59.82429972,81.58402865
310.222969,307.8513946,95.50257365,59.98564826,81.58843471
310.9141954,307.4599655,95.59366777,60.24100672,81.59547099
311.1580845,307.3217268,95.62563983,60.33127543,81.59797705
311.2101667,307.2901264,95.63181146,60.35120813,81.5986634
311.2568065,307.2614045,95.63720351,60.36919261,81.59934412
311.3022998,307.2338226,95.64259556,60.38660249,81.60001742
311.3628374,307.1976526,95.64993275,60.40960758,81.60092006
311.5061176,307.1134627,95.66772243,60.46363202,81.60303765
311.6834395,307.0108484,95.6901972,60.53003356,81.60556368
311.8595225,306.9095701,95.71267197,60.5958141,81.60791962
312.0756895,306.7852579,95.7402209,60.67661121,81.61057744
312.3845577,306.6073965,95.77941594,60.79222535,81.61393955
312.5442262,306.5153363,95.7995986,60.85207082,81.61548403
312.5890199,306.4882363,95.80485742,60.86926329,81.61597235
312.5944181,306.4813161,95.80434866,60.8724777,81.61624899
312.5984148,306.47577,95.8038399,60.87498967,81.61651284
312.6011452,306.4714656,95.80333114,60.87686695,81.61676277
312.604633,306.4621008,95.80147257,60.88047364,81.61754846
312.6010506,306.4596674,95.799614,60.88053663,81.61812952
312.5943294,306.460311,95.79775542,60.87902649,81.61850064
312.5864901,306.4620509,95.79589685,60.87695587,81.61866118
312.5746523,306.4649566,95.79317727,60.87374218,81.61852305
312.5571282,306.4691091,95.78910463,60.86903149,81.61751668
312.5345658,306.4735758,95.78358594,60.86324159,81.61471275
312.531187,306.47414,95.78272677,60.86240723,81.61412941
312.5172727,306.4796016,95.78016921,60.85799074,81.61391777
312.4741236,306.4974221,95.77251335,60.84401964,81.61369647
312.4415382,306.511425,95.7669011,60.83329964,81.61352691
312.4081384,306.5262299,95.76128885,60.82217143,81.61335058
312.3535632,306.5512184,95.75236538,60.80374103,81.61305583
312.1698826,306.6400474,95.72378758,60.74025545,81.61198752
311.9283297,306.7638417,95.68833277,60.6546405,81.6103901
311.6778334,306.8966339,95.65287796,60.56454294,81.60848247
311.4230306,307.0338856,95.61742314,60.47228689,81.60625995
311.166511,307.1730567,95.58196833,60.37917041,81.60372266
310.8155965,307.3639825,95.53351955,60.25173576,81.59975356
310.3121797,307.6379979,95.46381771,60.06911788,81.59305397
309.6268909,308.0102522,95.36825678,59.8212022,81.58205503
308.7371171,308.4915752,95.24279956,59.50069195,81.56464851
307.6035934,309.1012732,95.08066235,59.0946907,81.53768471
306.1869012,309.8582707,94.87454373,58.59074262,81.4972779
305.0715223,310.4508626,94.70971725,58.19652503,81.46085677
304.6939699,310.6508582,94.65344322,58.06356502,81.44771274
304.5085167,310.7490055,94.62571873,57.99833732,81.44113408
304.4029045,310.7982197,94.60788079,57.9632409,81.43925402
304.2674839,310.8605337,94.58475244,57.9184945,81.43735705
304.1295372,310.9254859,94.56162412,57.87248195,81.43544016
303.989275,310.9928658,94.53849578,57.82530884,81.43350215
303.3030983,311.3343809,94.42868233,57.59120067,81.42399471
302.3905169,311.8075341,94.28764141,57.27484268,81.41102622
301.4636039,312.2983979,94.14660051,56.9513015,81.39719573
300.5360152,312.7929926,94.00555958,56.62742163,81.38251443
299.3600549,313.4203774,93.8255414,56.21803167,81.36259212
297.6423332,314.3347952,93.55934186,55.62328451,81.33087623
295.2321107,315.6124169,93.17891999,54.79566799,81.28140172
292.8712085,316.8576982,92.798497,53.99277127,81.2276999
289.8889458,318.4225923,92.30718963,52.98932683,81.1535255
285.8040257,320.5534929,91.61547873,51.63361668,81.04311524
281.8358307,322.6125216,90.92376802,50.33641089,80.92928088
277.9701063,324.6106516,90.23205735,49.09056487,80.81608978
276.144992,325.4920221,89.88299182,48.52485699,80.76036985
274.9025116,326.100708,89.64590364,48.13919606,80.72353985
273.6322668,326.7480716,89.4088155,47.73961923,80.6876351
271.8627146,327.6592061,89.07832122,47.18318846,80.63923471
270.108426,328.5637116,88.74782696,46.63440805,80.59292906
267.7457681,329.7795893,88.29708945,45.90094739,80.53358656
264.8398971,331.2760225,87.73510771,45.0064646,80.46548095
263.9781915,331.7298499,87.56944585,44.74022717,80.4444946
263.292215,332.0876769,87.43610001,44.52975175,80.42842373
262.6111263,332.4411854,87.30275413,44.32172622,80.41310835
260.6509658,333.455792,86.91557425,43.72644537,80.37295547
258.6785456,334.4740056,86.52124931,43.1321649,80.33862677
256.7276852,335.4796904,86.12692436,42.5486905,80.31079916
255.1531723,336.2901687,85.80550338,42.08094296,80.29277857
253.5927136,337.0920292,85.4840824,41.62023953,80.27873904
252.0462149,337.8851035,85.16266142,41.16653312,80.26844749
251.5255734,338.1517083,85.05380232,41.01443915,80.26579303
251.0076705,338.4157268,84.94494323,40.86371782,80.26355736
250.4519757,338.6963698,84.82717499,40.70296386,80.26162731
249.4075189,339.2187827,84.60371496,40.40292731,80.25942201
248.6288893,339.6057193,84.43579282,40.18058928,80.25903826
247.8537065,339.990357,84.26787015,39.95997871,80.25976325
247.0814776,340.3733402,84.09994784,39.74084878,80.26159384
246.3121199,340.7547528,83.93202553,39.52315795,80.26451543
245.5456469,341.1345479,83.76410322,39.30691291,80.26850375
244.6029081,341.6013629,83.55668678,39.04181512,80.2748483
243.6645984,342.0655725,83.34927035,38.7789372,80.28268924
242.9203354,342.4334442,83.1840471,38.57112509,80.28994883
242.1788995,342.7995751,83.01882385,38.36473,80.29804358
241.6084346,343.0810189,82.89126791,38.20636068,80.30482963
241.1560002,343.3040545,82.78983264,38.08102934,80.31053759
240.7046447,343.5263888,82.68839736,37.95623873,80.31650296
240.0639004,343.8416981,82.54397915,37.77950665,80.325404
239.3062875,344.2139966,82.37257364,37.5711857,80.33653107
238.5518009,344.5841441,82.20116814,37.36443162,80.34819378
237.8009386,344.9513829,82.02976263,37.15949415,80.36030618
236.8972968,345.3842766,81.82060146,36.91573699,80.37557242
235.6617307,345.9776395,81.53368931,36.58336564,80.39708315
234.4314513,346.5677405,81.24637836,36.25404272,80.41893203
232.5493783,347.4658102,80.80295815,35.75414092,80.45215144
230.4514268,348.4590995,80.30289667,35.2026789,80.48743762
229.3217369,348.9902971,80.03106107,34.90829761,80.50518083
